time;tem_1;plant_1;tem_2;plant_2;plant_3;tem_3
15-02-23 05:53;-123.04;-281.25;-117.51;-192.32;-244.63;-124.79
15-02-23 06:03;-123.13;-281.19;-117.6;-193.28;-241.05;-124.87
15-02-23 06:13;-123.22;-282.17;-117.69;-193.53;-240.34;-124.94
15-02-23 06:23;-123.33;-282.31;-117.79;-191.39;-243.04;-125.04
15-02-23 06:33;-123.43;-283.21;-117.89;-194.03;-242.23;-125.11
15-02-23 06:43;-123.51;-282.22;-118;-194.63;-243.81;-125.19
15-02-23 06:53;-123.61;-282.44;-118.08;-192.06;-243.63;-125.25
15-02-23 07:03;-123.7;-284.44;-118.17;-194.17;-247.09;-125.32
15-02-23 07:13;-123.77;-283.6;-118.24;-191.56;-244.1;-125.39
15-02-23 07:23;-123.86;-283.81;-118.33;-191.5;-246.27;-125.46
15-02-23 07:33;-123.95;-284.86;-118.41;-191.46;-243.71;-125.52
15-02-23 07:43;-124.04;-285.32;-118.49;-190.84;-245.47;-125.59
15-02-23 07:53;-124.14;-286.19;-118.57;-194.58;-245.61;-125.66
15-02-23 08:03;-124.24;-284.08;-118.66;-192.27;-242.97;-125.73
15-02-23 08:13;-124.34;-284.55;-118.75;-194;-246.69;-125.8
15-02-23 08:23;-124.44;-284.72;-118.84;-193.62;-245.96;-125.87
15-02-23 08:33;-124.55;-286.02;-118.93;-196.71;-247.5;-125.94
15-02-23 08:43;-124.65;-286.99;-119.02;-195.08;-247.42;-126.01
15-02-23 08:53;-124.76;-284.81;-119.12;-195.32;-246.86;-126.09
15-02-23 09:03;-124.86;-285.63;-119.19;-197.39;-247.29;-126.16
15-02-23 09:13;-124.96;-284.16;-119.29;-195.09;-246.29;-126.25
15-02-23 09:23;-125.08;-286.18;-119.41;-196.85;-245.46;-126.31
15-02-23 09:33;-125.17;-285.54;-119.51;-198.8;-248.52;-126.4
15-02-23 09:43;-125.31;-286.33;-119.63;-196.64;-247.25;-126.48
15-02-23 09:53;-125.39;-288.07;-119.72;-197.06;-251.15;-126.57
15-02-23 10:03;-125.5;-286.5;-119.82;-199.63;-249.89;-126.68
15-02-23 10:13;-125.61;-288.81;-119.93;-198.06;-252.27;-126.78
15-02-23 10:23;-125.69;-287.74;-120.02;-200.66;-251.88;-126.85
15-02-23 10:33;-125.8;-290.55;-120.13;-200.65;-254.56;-126.91
15-02-23 10:43;-125.91;-293.44;-120.24;-198.68;-255.98;-126.99
15-02-23 10:53;-126.01;-292.62;-120.36;-198.89;-254.87;-127.04
15-02-23 11:03;-126.11;-292.44;-120.45;-201.06;-252.86;-127.11
15-02-23 11:13;-126.22;-292.24;-120.53;-202.1;-256.07;-127.17
15-02-23 11:23;-126.39;-294.47;-120.62;-203.15;-255.17;-127.24
15-02-23 11:33;-126.52;-296.7;-120.7;-201.53;-256.84;-127.31
15-02-23 11:43;-126.67;-296.08;-120.84;-203.24;-257.4;-127.39
15-02-23 11:53;-126.85;-295.93;-120.97;-203.81;-257.74;-127.47
15-02-23 12:03;-127.01;-298.17;-121.11;-207.24;-262.21;-127.55
15-02-23 12:13;-127.17;-298.44;-121.26;-206.54;-262.21;-127.65
15-02-23 12:23;-127.29;-298.93;-121.41;-208.48;-263.13;-127.75
15-02-23 12:33;-127.44;-299.7;-121.49;-210.12;-263.39;-127.85
15-02-23 12:43;-127.64;-302.89;-121.65;-211.3;-265.59;-127.98
15-02-23 12:53;-127.78;-299.57;-121.76;-210.84;-265.7;-128.12
15-02-23 13:03;-127.93;-302.65;-121.9;-208.94;-264.25;-128.23
15-02-23 13:13;-128.1;-302.7;-122.03;-211;-266.43;-128.33
15-02-23 13:23;-128.26;-303.54;-122.16;-215.52;-272.47;-128.47
15-02-23 13:33;-128.43;-302.69;-122.32;-212.36;-266.46;-128.62
15-02-23 13:43;-128.61;-305.42;-122.5;-212.6;-267.98;-128.83
15-02-23 13:53;-128.8;-307.81;-122.67;-213.38;-269.39;-128.96
15-02-23 14:03;-128.99;-305.32;-122.83;-214.33;-270.86;-129.03
15-02-23 14:13;-129.17;-308.02;-123.04;-210.95;-270.23;-129.18
15-02-23 14:23;-129.37;-310.11;-123.23;-216.71;-270.42;-129.31
15-02-23 14:33;-129.55;-309.49;-123.36;-216.83;-270.65;-129.41
15-02-23 14:43;-129.71;-310.2;-123.5;-219.24;-274.52;-129.55
15-02-23 14:53;-129.87;-310.61;-123.66;-217.51;-271.9;-129.63
15-02-23 15:03;-130.05;-313.5;-123.82;-218.12;-270.95;-129.88
15-02-23 15:13;-130.21;-312.5;-123.97;-220.42;-271.66;-130.07
15-02-23 15:23;-130.39;-314.15;-124.12;-222.2;-272.17;-130.23
15-02-23 15:33;-130.57;-313.72;-124.26;-220.44;-274.77;-130.37
15-02-23 15:43;-130.76;-315.74;-124.44;-223.27;-279.18;-130.5
15-02-23 15:53;-130.92;-315.76;-124.6;-220.48;-271.31;-130.63
15-02-23 16:03;-131.11;-317.3;-124.78;-221.8;-273.78;-130.77
15-02-23 16:13;-131.28;-317.73;-124.95;-219.71;-274.68;-130.89
15-02-23 16:23;-131.44;-317.46;-125.12;-221.91;-273.97;-131.01
15-02-23 16:33;-131.61;-320.39;-125.29;-221.74;-275.41;-131.13
15-02-23 16:43;-131.77;-320.91;-125.46;-222.04;-274.46;-131.25
15-02-23 16:53;-131.92;-321.53;-125.62;-222.29;-277.13;-131.36
15-02-23 17:03;-132.07;-321.2;-125.76;-221.02;-276.84;-131.47
15-02-23 17:13;-132.21;-322.17;-125.91;-222.73;-276.11;-131.59
15-02-23 17:23;-132.35;-322.01;-126.05;-221.46;-277;-131.66
15-02-23 17:33;-132.49;-323.99;-126.19;-223.33;-275.76;-131.6
15-02-23 17:43;-132.64;-322.52;-126.34;-224.84;-277.52;-131.92
15-02-23 17:53;-132.76;-323.63;-126.46;-224.54;-277.93;-132.03
15-02-23 18:03;-132.91;-323.19;-126.59;-225;-276.59;-132.14
15-02-23 18:13;-133.03;-324.51;-126.73;-224.27;-277.92;-132.24
15-02-23 18:23;-133.17;-326.15;-126.85;-225.47;-277.34;-132.34
15-02-23 18:33;-133.3;-324.32;-126.97;-223.6;-278.06;-132.44
15-02-23 18:43;-133.46;-327.16;-127.09;-224.1;-276.32;-132.53
15-02-23 18:53;-133.61;-324.61;-127.24;-222.84;-279.15;-132.62
15-02-23 19:03;-133.77;-327.04;-127.39;-224.72;-276.2;-132.74
15-02-23 19:13;-133.93;-328.41;-127.55;-223.02;-277.47;-132.84
15-02-23 19:23;-134.07;-327.72;-127.68;-223.92;-276.3;-132.95
15-02-23 19:33;-134.21;-326.64;-127.82;-225.35;-279.43;-133.05
15-02-23 19:43;-134.34;-329.38;-127.95;-225.95;-281.94;-133.16
15-02-23 19:53;-134.45;-326.57;-128.06;-225.69;-279.16;-133.24
15-02-23 20:03;-134.57;-327.35;-128.17;-224.15;-279.23;-133.34
15-02-23 20:13;-134.68;-330.27;-128.28;-225.12;-276.97;-133.42
15-02-23 20:23;-134.8;-330.26;-128.38;-225.86;-279.77;-133.52
15-02-23 20:33;-134.91;-332.47;-128.48;-225.04;-279.95;-133.6
15-02-23 20:43;-135.02;-330.63;-128.59;-226.08;-279.83;-133.69
15-02-23 20:53;-135.12;-332.57;-128.69;-226.86;-277.81;-133.79
15-02-23 21:03;-135.22;-329.31;-128.79;-225.91;-279.69;-133.87
15-02-23 21:13;-135.33;-332.97;-128.89;-224.93;-278.91;-133.96
15-02-23 21:23;-135.43;-332.48;-129;-226.28;-279.77;-134.05
15-02-23 21:33;-135.54;-331.1;-129.1;-225.32;-280.28;-134.14
15-02-23 21:43;-135.65;-332.03;-129.2;-228.22;-280.52;-134.23
15-02-23 21:53;-135.74;-332.57;-129.29;-225.04;-280.04;-134.31
15-02-23 22:03;-135.85;-332.76;-129.38;-228.15;-279.64;-134.4
15-02-23 22:13;-135.94;-331.65;-129.47;-226.99;-279.63;-134.46
15-02-23 22:23;-136.03;-333.03;-129.55;-225.75;-279.18;-134.54
15-02-23 22:33;-136.15;-333.46;-129.63;-225.31;-280.33;-134.61
15-02-23 22:43;-136.26;-333.25;-129.74;-226.41;-278.58;-134.69
15-02-23 22:53;-136.37;-334.22;-129.85;-225.11;-279.89;-134.78
15-02-23 23:03;-136.49;-333.38;-129.98;-227.73;-279.97;-134.88
15-02-23 23:13;-136.62;-333.28;-130.09;-229.41;-280.43;-134.97
15-02-23 23:23;-136.72;-334.67;-130.2;-228.77;-279.62;-135.06
15-02-23 23:33;-136.83;-334.87;-130.3;-226.94;-279.49;-135.16
15-02-23 23:43;-136.93;-331.94;-130.41;-226.53;-278.76;-135.24
15-02-23 23:53;-137.03;-330.67;-130.5;-226.61;-278.1;-135.32
16-02-23 00:03;-137.13;-334.45;-130.6;-226.94;-280.05;-135.39
16-02-23 00:13;-137.23;-333.54;-130.68;-225.46;-280.59;-135.46
16-02-23 00:23;-137.32;-333.92;-130.77;-226.27;-280.85;-135.53
16-02-23 00:33;-137.41;-334.87;-130.85;-227.04;-279.24;-135.6
16-02-23 00:43;-137.5;-332.37;-130.93;-226.77;-281.23;-135.67
16-02-23 00:53;-137.6;-334.13;-131.04;-226.27;-280.42;-135.74
16-02-23 01:03;-137.7;-334.41;-131.14;-226.41;-280.32;-135.82
16-02-23 01:13;-137.81;-334.12;-131.23;-227.25;-281.84;-135.89
16-02-23 01:23;-137.92;-333.8;-131.33;-229.63;-281.22;-135.98
16-02-23 01:33;-138.02;-336.43;-131.43;-228.81;-281.89;-136.05
16-02-23 01:43;-138.13;-334.1;-131.53;-228.6;-280.29;-136.13
16-02-23 01:53;-138.23;-332.48;-131.63;-227.42;-281.26;-136.21
16-02-23 02:03;-138.33;-336.05;-131.72;-229.35;-282.42;-136.28
16-02-23 02:13;-138.43;-334.03;-131.82;-231.47;-283.53;-136.35
16-02-23 02:23;-138.53;-336.65;-131.92;-228.93;-283.4;-136.43
16-02-23 02:33;-138.62;-334.57;-132.02;-231.59;-283.24;-136.5
16-02-23 02:43;-138.72;-334.22;-132.11;-230.35;-282.36;-136.59
16-02-23 02:53;-138.8;-336.31;-132.2;-232.8;-283.78;-136.67
16-02-23 03:03;-138.9;-336.66;-132.3;-235.01;-283.03;-136.74
16-02-23 03:13;-138.98;-334.8;-132.38;-232.92;-283.73;-136.81
16-02-23 03:23;-139.07;-333.36;-132.46;-234.47;-284.07;-136.87
16-02-23 03:33;-139.16;-337.32;-132.56;-235.16;-284.59;-136.93
16-02-23 03:43;-139.24;-337.96;-132.64;-233.9;-285.71;-136.99
16-02-23 03:53;-139.33;-337.65;-132.73;-234.41;-285.23;-137.05
16-02-23 04:03;-139.41;-335.84;-132.81;-237.24;-284.24;-137.12
16-02-23 04:13;-139.5;-337.94;-132.89;-236.15;-284.45;-137.18
16-02-23 04:23;-139.58;-338.19;-132.98;-235.93;-284.15;-137.25
16-02-23 04:33;-139.66;-340.06;-133.05;-237.17;-286.27;-137.32
16-02-23 04:43;-139.75;-337.41;-133.14;-234.73;-283.1;-137.39
16-02-23 04:53;-139.84;-339.97;-133.23;-236.42;-283.78;-137.45
16-02-23 05:03;-139.93;-338.19;-133.31;-235.6;-284.5;-137.51
16-02-23 05:13;-140.01;-341.25;-133.39;-236.15;-286.02;-137.58
16-02-23 05:23;-140.1;-339.8;-133.48;-235.3;-283.09;-137.64
16-02-23 05:33;-140.18;-341.39;-133.57;-238.19;-284.76;-137.71
16-02-23 05:43;-140.27;-340.72;-133.63;-237.23;-286.03;-137.77
16-02-23 05:53;-140.36;-342.59;-133.74;-237.84;-287.6;-137.83
16-02-23 06:03;-140.44;-340.57;-133.81;-237.42;-285.38;-137.89
16-02-23 06:13;-140.53;-339.62;-133.9;-238.79;-287.38;-137.95
16-02-23 06:23;-140.64;-339.18;-133.99;-239.37;-286.78;-138.03
16-02-23 06:33;-140.71;-338.96;-134.09;-236.55;-287.01;-138.1
16-02-23 06:43;-140.79;-340.36;-134.17;-236.89;-285.46;-138.16
16-02-23 06:53;-140.85;-341.63;-134.26;-240.34;-287.86;-138.21
16-02-23 07:03;-140.94;-342.2;-134.33;-241.85;-290.75;-138.27
16-02-23 07:13;-141.01;-342.4;-134.39;-238.09;-287.42;-138.32
16-02-23 07:23;-141.09;-341.03;-134.47;-241.17;-289.79;-138.37
16-02-23 07:33;-141.16;-343.82;-134.54;-240.26;-286.54;-138.43
16-02-23 07:43;-141.25;-344.14;-134.61;-241.63;-288.78;-138.49
16-02-23 07:53;-141.33;-343.49;-134.68;-238.59;-290.32;-138.54
16-02-23 08:03;-141.42;-342.22;-134.76;-240.9;-293.09;-138.61
16-02-23 08:13;-141.5;-341.3;-134.84;-239.91;-290.06;-138.68
16-02-23 08:23;-141.59;-343.95;-134.92;-241.64;-291.26;-138.76
16-02-23 08:33;-141.68;-344.21;-135.01;-240.27;-292.31;-138.83
16-02-23 08:43;-141.76;-345.29;-135.07;-243.95;-293.66;-138.92
16-02-23 08:53;-141.86;-346.94;-135.16;-241.13;-295.12;-139.01
16-02-23 09:03;-141.95;-346.29;-135.24;-244.79;-295.18;-139.09
16-02-23 09:13;-142.03;-348.12;-135.32;-243.84;-291.87;-139.17
16-02-23 09:23;-142.13;-347.87;-135.4;-244.08;-293.77;-139.26
16-02-23 09:33;-142.25;-347.31;-135.52;-245.69;-292.97;-139.31
16-02-23 09:43;-142.34;-347.09;-135.6;-246.19;-292.09;-139.4
16-02-23 09:53;-142.42;-347.45;-135.72;-244.48;-293.91;-139.47
16-02-23 10:03;-142.54;-348.63;-135.83;-245.9;-294.87;-139.53
16-02-23 10:13;-142.62;-349.12;-135.92;-246.65;-292.37;-139.6
16-02-23 10:23;-142.7;-351.74;-136;-247.56;-294.2;-139.68
16-02-23 10:33;-142.8;-349.31;-136.09;-244.72;-297.08;-139.76
16-02-23 10:43;-142.88;-350.72;-136.17;-246.77;-294.13;-139.84
16-02-23 10:53;-142.96;-350.71;-136.25;-246.77;-295.78;-139.93
16-02-23 11:03;-143.04;-353.32;-136.33;-247.34;-295.91;-139.99
16-02-23 11:13;-143.14;-353.43;-136.41;-245.42;-298.33;-140.07
16-02-23 11:23;-143.24;-352.18;-136.51;-246.47;-296.11;-140.15
16-02-23 11:33;-143.34;-353.1;-136.58;-248.99;-296.97;-140.22
16-02-23 11:43;-143.46;-353.02;-136.67;-244.24;-297.26;-140.29
16-02-23 11:53;-143.56;-352.87;-136.75;-248.67;-300.35;-140.38
16-02-23 12:03;-143.67;-355.14;-136.83;-246.03;-299.65;-140.46
16-02-23 12:13;-143.81;-354.55;-136.93;-246.06;-297.26;-140.56
16-02-23 12:23;-143.94;-355.83;-137.04;-248.61;-299.48;-140.66
16-02-23 12:33;-144.07;-355.91;-137.14;-246.51;-298.88;-140.75
16-02-23 12:43;-144.21;-357.31;-137.26;-248.7;-299.05;-140.87
16-02-23 12:53;-144.36;-356.63;-137.35;-247.3;-301.8;-140.98
16-02-23 13:03;-144.53;-358.62;-137.48;-250.13;-303.6;-141.1
16-02-23 13:13;-144.63;-362.77;-137.6;-247.57;-301.2;-141.2
16-02-23 13:23;-144.8;-362.41;-137.75;-247.43;-300.71;-141.3
16-02-23 13:33;-144.97;-361.85;-137.92;-246.05;-302.97;-141.42
16-02-23 13:43;-145.14;-361.36;-138.1;-251.66;-309.71;-141.53
16-02-23 13:53;-145.31;-363.06;-138.22;-250.4;-310.89;-141.68
16-02-23 14:03;-145.45;-365.65;-138.36;-251.77;-307.8;-141.74
16-02-23 14:13;-145.62;-366.01;-138.53;-253.13;-309.42;-141.87
16-02-23 14:23;-145.78;-368.23;-138.64;-254;-308.44;-142.01
16-02-23 14:33;-145.93;-369.54;-138.77;-251.26;-308.66;-142.13
16-02-23 14:43;-146.2;-369.99;-138.95;-252.99;-312.1;-142.29
16-02-23 14:53;-146.26;-372.36;-139.1;-252.82;-311.96;-142.44
16-02-23 15:03;-146.47;-372.59;-139.27;-252.96;-313.03;-142.64
16-02-23 15:13;-146.65;-373.94;-139.44;-252.27;-312.65;-142.8
16-02-23 15:23;-146.84;-373.17;-139.62;-256.94;-316.23;-142.93
16-02-23 15:33;-147.01;-373.13;-139.76;-255.47;-314.84;-143.07
16-02-23 15:43;-147.18;-374.97;-139.92;-255.3;-313.2;-143.19
16-02-23 15:53;-147.36;-376.5;-140.07;-257.48;-317.21;-143.32
16-02-23 16:03;-147.52;-379.2;-140.24;-256.95;-316.98;-143.43
16-02-23 16:13;-147.66;-378.11;-140.39;-257.93;-317.63;-143.55
16-02-23 16:23;-147.82;-378.63;-140.52;-255.82;-315.81;-143.68
16-02-23 16:33;-147.97;-380.41;-140.66;-256.43;-317.86;-143.79
16-02-23 16:43;-148.12;-381.33;-140.8;-257.87;-317.47;-143.9
16-02-23 16:53;-148.26;-380.79;-140.93;-258.86;-317.23;-144.02
16-02-23 17:03;-148.39;-379.04;-141.07;-256.71;-318.84;-144.13
16-02-23 17:13;-148.51;-381.78;-141.2;-257.47;-317.66;-144.23
16-02-23 17:23;-148.66;-381.25;-141.33;-256.94;-320.3;-144.33
16-02-23 17:33;-148.79;-380.52;-141.47;-257.18;-318.71;-144.4
16-02-23 17:43;-148.91;-381.29;-141.62;-258.25;-319.9;-144.48
16-02-23 17:53;-149.06;-381.55;-141.76;-259.64;-320.61;-144.56
16-02-23 18:03;-149.17;-382.69;-141.9;-259.81;-319.44;-144.7
16-02-23 18:13;-149.29;-384.13;-142.03;-260.6;-319.23;-144.83
16-02-23 18:23;-149.4;-383.9;-142.14;-259.37;-319.71;-145
16-02-23 18:33;-149.53;-382.14;-142.26;-257.65;-319.97;-145.15
16-02-23 18:43;-149.65;-384.4;-142.37;-259.74;-319.11;-145.28
16-02-23 18:53;-149.77;-382.45;-142.5;-258.37;-319.55;-145.4
16-02-23 19:03;-149.89;-382.2;-142.62;-260.19;-317.72;-145.5
16-02-23 19:13;-150;-384.49;-142.75;-259.42;-316.34;-145.6
16-02-23 19:23;-150.13;-384.06;-142.87;-261.09;-316.76;-145.7
16-02-23 19:33;-150.25;-384.4;-142.99;-261.2;-316.96;-145.8
16-02-23 19:43;-150.37;-384.62;-143.12;-259.76;-317.87;-145.89
16-02-23 19:53;-150.48;-384.43;-143.22;-258.01;-316.84;-145.97
16-02-23 20:03;-150.59;-384.87;-143.32;-260.81;-318.43;-146.06
16-02-23 20:13;-150.7;-384.67;-143.43;-259.66;-317.58;-146.15
16-02-23 20:23;-150.82;-384.06;-143.53;-258.23;-316.95;-146.24
16-02-23 20:33;-150.93;-384.94;-143.61;-260.57;-317.02;-146.32
16-02-23 20:43;-151.02;-384.01;-143.72;-259.25;-316.11;-146.42
16-02-23 20:53;-151.14;-388.83;-143.82;-258.04;-317.17;-146.5
16-02-23 21:03;-151.25;-386.99;-143.94;-261.39;-316.98;-146.6
16-02-23 21:13;-151.35;-386.05;-144.04;-259.25;-316.48;-146.68
16-02-23 21:23;-151.47;-386.53;-144.13;-258.26;-316.55;-146.77
16-02-23 21:33;-151.57;-386.92;-144.24;-261.58;-318.19;-146.85
16-02-23 21:43;-151.68;-387.42;-144.33;-262.04;-317.46;-146.94
16-02-23 21:53;-151.78;-386.39;-144.43;-260.51;-318.55;-147.02
16-02-23 22:03;-151.88;-388.19;-144.52;-262.85;-318.97;-147.1
16-02-23 22:13;-151.96;-389.71;-144.6;-263.21;-319.77;-147.17
16-02-23 22:23;-152.05;-386.67;-144.67;-260.78;-318.28;-147.24
16-02-23 22:33;-152.15;-389.78;-144.77;-261.8;-318.11;-147.3
16-02-23 22:43;-152.25;-389.08;-144.87;-260.98;-320.99;-147.38
16-02-23 22:53;-152.36;-387.98;-144.97;-260.83;-320.34;-147.45
16-02-23 23:03;-152.46;-388.94;-145.08;-260.21;-320.75;-147.54
16-02-23 23:13;-152.57;-387.96;-145.19;-263.7;-320.78;-147.63
16-02-23 23:23;-152.67;-388.37;-145.3;-263.47;-321.08;-147.72
16-02-23 23:33;-152.78;-389.22;-145.4;-262.61;-322.07;-147.8
16-02-23 23:43;-152.87;-389.39;-145.48;-262.06;-322.25;-147.88
16-02-23 23:53;-152.95;-390.85;-145.57;-264.35;-322.15;-147.96
17-02-23 00:03;-153.03;-391.48;-145.65;-262.86;-321.73;-148.03
17-02-23 00:13;-153.11;-388.93;-145.73;-266.15;-319.37;-148.08
17-02-23 00:23;-153.2;-389.53;-145.81;-264.59;-319.33;-148.15
17-02-23 00:33;-153.28;-391.39;-145.88;-266.27;-320.12;-148.21
17-02-23 00:43;-153.37;-391.25;-145.96;-264.54;-321.55;-148.28
17-02-23 00:53;-153.46;-390.03;-146.04;-265.12;-321.28;-148.35
17-02-23 01:03;-153.55;-388.91;-146.13;-266.76;-320.95;-148.41
17-02-23 01:13;-153.62;-389.88;-146.23;-265.6;-319.97;-148.49
17-02-23 01:23;-153.72;-390.87;-146.31;-264.99;-322.24;-148.57
17-02-23 01:33;-153.81;-391.19;-146.39;-263.53;-322.55;-148.64
17-02-23 01:43;-153.89;-390.98;-146.47;-266.87;-322.97;-148.72
17-02-23 01:53;-153.98;-390.75;-146.57;-266.56;-323.02;-148.79
17-02-23 02:03;-154.06;-390.66;-146.64;-263.51;-324.61;-148.87
17-02-23 02:13;-154.14;-390.71;-146.72;-263.62;-324.78;-148.94
17-02-23 02:23;-154.23;-390.39;-146.81;-262.8;-323.04;-149.01
17-02-23 02:33;-154.32;-391.58;-146.9;-261.72;-324.52;-149.11
17-02-23 02:43;-154.41;-392.44;-146.99;-262.86;-322.5;-149.18
17-02-23 02:53;-154.48;-392.6;-147.07;-265.48;-324.34;-149.26
17-02-23 03:03;-154.56;-393.6;-147.15;-267.61;-324.29;-149.32
17-02-23 03:13;-154.64;-393.46;-147.22;-264.95;-325.46;-149.39
17-02-23 03:23;-154.71;-394.09;-147.29;-265.29;-326.29;-149.45
17-02-23 03:33;-154.79;-395.93;-147.36;-263.53;-325.48;-149.51
17-02-23 03:43;-154.86;-393.01;-147.43;-264.2;-322.91;-149.57
17-02-23 03:53;-154.93;-394.5;-147.5;-264.72;-323.99;-149.64
17-02-23 04:03;-155;-394.77;-147.57;-263.09;-323.21;-149.71
17-02-23 04:13;-155.08;-395.83;-147.65;-268.72;-324.44;-149.77
17-02-23 04:23;-155.15;-394.53;-147.72;-267.87;-324.03;-149.84
17-02-23 04:33;-155.22;-396.06;-147.79;-268.16;-325.66;-149.91
17-02-23 04:44;-155.3;-396.04;-147.87;-266.88;-324.19;-149.97
17-02-23 04:54;-155.38;-397.9;-147.95;-266.64;-325.38;-150.04
17-02-23 05:04;-155.45;-398.15;-148.02;-265.99;-323.5;-150.1
17-02-23 05:14;-155.52;-397.68;-148.1;-271.41;-322.48;-150.16
17-02-23 05:24;-155.58;-397.55;-148.19;-269.58;-324.41;-150.22
17-02-23 05:34;-155.67;-397.19;-148.23;-269.93;-324.83;-150.27
17-02-23 05:44;-155.75;-397.32;-148.3;-269.1;-323.24;-150.34
17-02-23 05:54;-155.82;-400.14;-148.38;-266.66;-325.12;-150.39
17-02-23 06:04;-155.89;-397.6;-148.46;-267.58;-324.19;-150.44
17-02-23 06:14;-155.97;-398.82;-148.53;-266.54;-323.12;-150.5
17-02-23 06:24;-156.06;-400.8;-148.6;-266.7;-323.03;-150.58
17-02-23 06:34;-156.13;-400.23;-148.69;-268.93;-324.96;-150.66
17-02-23 06:44;-156.22;-401.76;-148.76;-266.95;-323.3;-150.72
17-02-23 06:54;-156.28;-401.16;-148.83;-270.49;-326.69;-150.78
17-02-23 07:04;-156.35;-401.29;-148.89;-268.38;-325.11;-150.84
17-02-23 07:14;-156.42;-402.94;-148.95;-267.94;-325.35;-150.89
17-02-23 07:24;-156.48;-400.53;-149.01;-269.45;-327.49;-150.94
17-02-23 07:34;-156.56;-398.61;-149.08;-268.57;-326.61;-150.99
17-02-23 07:44;-156.63;-402.17;-149.15;-267.42;-328.06;-151.05
17-02-23 07:54;-156.71;-402.94;-149.2;-272.49;-326.24;-151.12
17-02-23 08:04;-156.79;-403.57;-149.27;-273.37;-328.61;-151.18
17-02-23 08:14;-156.87;-401.57;-149.34;-273.2;-327.6;-151.24
17-02-23 08:24;-156.95;-402.63;-149.43;-271.78;-325.68;-151.3
17-02-23 08:34;-157.03;-403.57;-149.51;-270.84;-329.13;-151.37
17-02-23 08:44;-157.12;-403.02;-149.59;-271.79;-327.3;-151.42
17-02-23 08:54;-157.2;-403.55;-149.67;-271.38;-326.9;-151.49
17-02-23 09:04;-157.29;-404.23;-149.75;-270.85;-328.22;-151.56
17-02-23 09:14;-157.39;-406.26;-149.84;-270.07;-330.8;-151.62
17-02-23 09:24;-157.49;-406.11;-149.93;-268.78;-328.96;-151.69
17-02-23 09:34;-157.56;-404.19;-150.01;-274.55;-326.65;-151.75
17-02-23 09:44;-157.65;-405.64;-150.08;-272.85;-327.81;-151.81
17-02-23 09:54;-157.74;-406.73;-150.19;-273.26;-331.75;-151.89
17-02-23 10:04;-157.82;-407.46;-150.25;-271.82;-330.1;-151.96
17-02-23 10:14;-157.91;-407.28;-150.33;-270.35;-328.95;-152.02
17-02-23 10:24;-158;-407.1;-150.42;-269.71;-327.47;-152.08
17-02-23 10:34;-158.1;-408.17;-150.51;-272.37;-328.4;-152.14
17-02-23 10:44;-158.21;-409.7;-150.61;-274.68;-329.27;-152.2
17-02-23 10:54;-158.33;-408.69;-150.73;-275.93;-329.34;-152.28
17-02-23 11:04;-158.43;-410.05;-150.8;-276.78;-333.35;-152.36
17-02-23 11:14;-158.56;-411.19;-150.89;-278.46;-332.62;-152.42
17-02-23 11:24;-158.67;-413.77;-150.99;-277.12;-331.83;-152.48
17-02-23 11:34;-158.77;-413.45;-151.08;-277.48;-334.22;-152.54
17-02-23 11:44;-158.87;-415.26;-151.13;-277.41;-333.1;-152.6
17-02-23 11:54;-158.96;-415.91;-151.21;-277.31;-335.83;-152.66
17-02-23 12:04;-159.06;-413.23;-151.3;-276.47;-335.03;-152.73
17-02-23 12:14;-159.17;-415.14;-151.39;-277.44;-333.8;-152.79
17-02-23 12:24;-159.32;-417.16;-151.48;-277.87;-331.23;-152.86
17-02-23 12:34;-159.4;-415.62;-151.58;-280.35;-334.14;-152.92
17-02-23 12:44;-159.55;-418.34;-151.7;-279.71;-333.38;-152.98
17-02-23 12:54;-159.67;-419.8;-151.83;-280.23;-333.47;-153.04
17-02-23 13:04;-159.78;-420.6;-151.94;-278.03;-336.7;-153.11
17-02-23 13:14;-159.91;-422.12;-152.06;-279.18;-335.4;-153.17
17-02-23 13:24;-160.03;-419.9;-152.17;-278.45;-334.73;-153.22
17-02-23 13:34;-160.16;-422.27;-152.29;-281.74;-338.19;-153.3
17-02-23 13:44;-160.27;-424.37;-152.4;-280.06;-337.49;-153.36
17-02-23 13:54;-160.4;-424.79;-152.57;-280.52;-339.5;-153.43
17-02-23 14:04;-160.55;-424.63;-152.62;-282.61;-339.5;-153.49
17-02-23 14:14;-160.7;-426.18;-152.77;-284.49;-338.99;-153.57
17-02-23 14:24;-160.87;-427.33;-152.92;-283.61;-342.52;-153.64
17-02-23 14:34;-161.03;-428.24;-153.07;-283.22;-341.6;-153.7
17-02-23 14:44;-161.21;-430.63;-153.26;-283.18;-340.98;-153.77
17-02-23 14:54;-161.4;-432.49;-153.44;-283.08;-344.97;-153.84
17-02-23 15:04;-161.57;-433.44;-153.65;-285.19;-345.98;-153.9
17-02-23 15:14;-161.75;-433.3;-153.8;-286.53;-344.92;-153.97
17-02-23 15:24;-161.9;-434.14;-153.9;-287.29;-346.17;-154.04
17-02-23 15:34;-162.08;-435.97;-154.06;-287.3;-349.99;-154.11
17-02-23 15:44;-162.24;-436.45;-154.22;-287.18;-348.82;-154.18
17-02-23 15:54;-162.39;-440.6;-154.34;-286.89;-351.29;-154.26
